placa,voice_score,historical_score,geographic_score,default_flag
A01009A,254.78791818181824,1000.0,1000.0,0
A01034A,553.6955050000001,934.477726,1000.0,0
A0103J,985.0095547272728,14.9904452727272,1000.0,1
A01121A,661.9921454545454,673.1722181818182,1000.0,0
A01129A,596.8377727272727,890.3942363636362,1000.0,0
A01133A,665.8156363636364,738.980809090909,1000.0,0
A01146A,663.1465727272728,734.0719909090908,1000.0,0
A01155A,528.7485272727273,1000.0,1000.0,0
A01156A,613.6155181818182,827.2429636363636,1000.0,0
A01159A,442.5886,1000.0,1000.0,0
A01164A,723.7513000000001,614.159,1000.0,1
A01202A,663.7472636363638,336.2527363636363,1000.0,1
A01216A,663.253890909091,750.8071,1000.0,0
A01247A,323.5061181818182,1000.0,1000.0,0
A01249A,288.1039636363636,711.8960363636364,1000.0,0
A01259A,701.6530218181819,660.4298454545456,1000.0,0
A01278A,533.290909090909,939.535790909091,1000.0,0
A01327A,234.19163636363638,1000.0,1000.0,0
A01332A,390.49934545454545,1000.0,1000.0,0
A0148G,838.227730909091,161.772269090909,1000.0,1
A01703A,555.5375636363638,960.8395727272729,1000.0,0
A01710A,526.370025,843.393551,1000.0,1
A01722A,158.1574,1000.0,1000.0,1
A01726A,610.6838,990.9445000000001,1000.0,0
A01738A,466.36531818181817,1000.0,1000.0,1
A01747A,268.8959636363637,1000.0,1000.0,0
A01860A,427.80655999999993,1000.0,1000.0,0
A01867A,691.4646181818183,657.8444,1000.0,0
A01901A,484.1426636363636,1000.0,1000.0,0
A01905A,373.82809,1000.0,1000.0,0
A01906A,245.28133636363637,1000.0,1000.0,0
A01913A,482.573636,1000.0,1000.0,0
A01914A,598.8956909090911,962.1739090909092,1000.0,1
A01929A,558.992069,909.370189,1000.0,0
A01931A,392.3731136363637,1000.0,1000.0,0
A01937A,467.5163636363636,1000.0,1000.0,0
A01960A,416.29684272727275,1000.0,1000.0,0
A01973A,486.3094181818183,1000.0,1000.0,0
A02013A,416.75297200000006,1000.0,1000.0,1
A02014A,314.0653454545455,1000.0,1000.0,0
A02015A,458.86215454545453,1000.0,1000.0,0
A02018A,363.00931818181823,852.3880636363637,1000.0,0
A02033A,646.5454845454545,770.6229627272728,1000.0,0
A02035A,309.28205454545457,1000.0,1000.0,1
A02062A,397.7944363636363,1000.0,1000.0,0
A02076A,500.29743300000007,1000.0,1000.0,1
A02084A,706.7446363636363,293.2553636363636,1000.0,1
A02209A,570.3162,979.1509000000001,1000.0,0
A02212A,243.16920195727278,1000.0,1000.0,0
A02218A,569.1906454545455,957.4463454545454,1000.0,0
A02226A,539.0411727272729,1000.0,1000.0,0
A02231A,443.94495454545455,1000.0,1000.0,0
A02233A,379.9968727272728,1000.0,1000.0,0
A02255A,450.630590909091,1000.0,1000.0,0
A02262A,751.0538909090909,652.7689727272727,1000.0,0
A02294A,448.65047400000003,1000.0,1000.0,0
A02303A,684.371323,692.591718,1000.0,0
A02321A,478.3356363636364,854.3891272727273,1000.0,0
A02325A,390.1460909090909,1000.0,1000.0,0
A02336A,543.8757181818181,1000.0,1000.0,0
A02350A,307.33087272727266,1000.0,1000.0,0
A02361A,616.380673,908.8402959999999,1000.0,0
A02362A,488.5397779999999,1000.0,1000.0,0
A0240L,809.1331245454546,190.86687545454538,1000.0,1
A02414A,427.018773,1000.0,1000.0,0
A02415A,453.8979293790909,1000.0,1000.0,0
A02425A,346.36891001000004,1000.0,1000.0,0
A02446A,670.0403090909093,917.4132545454544,1000.0,0
A02457A,260.7185363636364,1000.0,1000.0,0
A02465A,536.9913630000001,927.0136329999999,1000.0,0
A02468A,380.50733636363645,1000.0,1000.0,0
A0278C,987.957400909091,12.042599090909,1000.0,1
A0282D,759.4803517272727,509.18213372727274,1000.0,0
A02902A,417.3667678900002,1000.0,1000.0,0
A02925A,479.544428,1000.0,1000.0,0
A02939A,429.32535980454554,1000.0,1000.0,0
A0316B,942.7832681818182,57.2167318181818,1000.0,1
A0339H,987.1176372727273,12.8823627272727,1000.0,1
A0348J,958.2969127272728,41.7030872727272,1000.0,1
A0363B,930.4446954545456,69.5553045454545,1000.0,1
A036JLC,915.7626381818183,84.2373618181818,1000.0,1
A03782E,296.47689672727273,1000.0,1000.0,0
A03782R,331.2173663636364,1000.0,1000.0,0
A03787E,674.6941681818181,813.9351490909089,1000.0,0
A037JLC,742.8549029090909,589.2266561818182,1000.0,0
A03851A,512.1538592727272,1000.0,1000.0,0
A03864A,550.8325818181819,919.3586272727272,1000.0,0
A03898A,719.7523960000001,617.922669,1000.0,0
A0393A,850.0895422727273,149.9104577272727,1000.0,1
A03951A,337.72771213818174,1000.0,1000.0,0
A03952A,370.2220553690908,1000.0,1000.0,1
A03956A,626.5540180000002,827.184722,1000.0,0
A03961A,466.2430489999999,1000.0,1000.0,0
A03962A,485.9058740000001,1000.0,1000.0,0
A03966A,429.003392,1000.0,1000.0,0
A03970A,529.896100759091,1000.0,1000.0,0
A03972A,579.1585299790909,963.5456253081818,1000.0,0
A03974A,450.904271,1000.0,1000.0,0
A03975A,558.006266,1000.0,1000.0,0
A03977A,127.74346228636368,1000.0,1000.0,0
A03978A,253.3511056872726,1000.0,1000.0,0
A03981A,164.7534787863637,1000.0,1000.0,1
A03982A,191.6570678527273,1000.0,1000.0,0
A03983A,61.24102834545442,1000.0,1000.0,0
A03985A,319.30417619454556,1000.0,1000.0,0
A03986A,259.4366864745455,1000.0,1000.0,0
A03987A,590.207253,918.711066,1000.0,0
A03988A,263.6337528109091,1000.0,1000.0,0
A03989A,483.1189422409091,1000.0,1000.0,0
A03990A,603.4826970000001,836.9423789999998,1000.0,0
A03991A,540.565388,1000.0,1000.0,0
A03992A,523.336813,989.2494429999999,1000.0,0
A03993A,545.1470069809093,965.6937120327273,1000.0,0
A04123A,735.6726639999999,610.8396839999999,1000.0,0
A04126A,612.4440129999999,772.0797133636363,1000.0,0
A04128A,598.352740640909,893.779594939091,1000.0,1
A04151A,493.5723510000001,1000.0,1000.0,0
A04205A,452.9605069999999,1000.0,1000.0,0
A04206A,469.313389,1000.0,1000.0,0
A04210A,383.13872636363635,1000.0,1000.0,0
A04213A,355.65361761727274,1000.0,1000.0,0
A04214A,480.085605,1000.0,1000.0,0
A04229A,447.51679600000006,1000.0,1000.0,0
A04230A,502.06208794363636,1000.0,1000.0,0
A04231A,345.71991638090907,1000.0,1000.0,0
A04232A,502.16683545454543,991.7287527272728,1000.0,0
A04233A,578.8687499745455,1000.0,1000.0,0
A04243A,559.836549,916.107556,1000.0,0
A04247A,452.75330217090914,1000.0,1000.0,0
A04248A,564.327308,1000.0,1000.0,0
A04249A,625.4333593009092,900.8052281954543,1000.0,0
A04250A,585.4977885645454,890.191475841818,1000.0,0
A04251A,489.00069300000007,1000.0,1000.0,0
A04254A,705.4696730000001,605.5622300000001,1000.0,0
A04255A,657.8745800000002,830.728535,1000.0,0
A04305A,713.354732,603.8726596363636,1000.0,0
A04344A,401.5153859999999,1000.0,1000.0,0
A04351A,489.914697,1000.0,1000.0,0
A04353A,540.9056821254545,1000.0,1000.0,0
A04363A,460.096545,1000.0,1000.0,0
A04427A,456.99863200000004,1000.0,1000.0,0
A04428A,470.88887199999994,1000.0,1000.0,0
A04429A,440.00019599999996,1000.0,1000.0,0
A04440A,595.391341,801.767239,1000.0,0
A04501A,355.0961562727273,1000.0,1000.0,0
A04502A,605.892013,885.4871479999999,1000.0,0
A04504A,426.698726,1000.0,1000.0,1
A04509A,366.51305499999995,1000.0,1000.0,0
A04511A,377.35170100000005,1000.0,1000.0,0
A04512A,499.53275853545466,1000.0,1000.0,0
A04513A,224.47361636363627,1000.0,1000.0,0
A04516A,486.783387,995.210762,1000.0,0
A04521A,445.4955044781819,1000.0,1000.0,0
A04522A,413.447849090909,1000.0,1000.0,0
A04523A,291.4515807954546,1000.0,1000.0,0
A04525A,463.9902704209091,1000.0,1000.0,0
A04526A,610.6293190909091,1000.0,1000.0,0
A04527A,582.6354712463636,915.5901711372728,1000.0,0
A04533A,520.6308845018182,996.9434235145455,1000.0,0
A04538A,573.385721,905.1193969999999,1000.0,0
A04549A,580.4186559999999,908.849123,1000.0,0
A04552A,547.3526957827273,962.4573128263636,1000.0,0
A04554A,471.02699665545447,1000.0,1000.0,0
A04559A,523.8687498409091,1000.0,1000.0,0
A04565A,509.5296890000001,1000.0,1000.0,1
A04566A,471.974080889091,1000.0,1000.0,0
A04568A,468.82244399999996,1000.0,1000.0,1
A04573A,523.4960991045457,1000.0,1000.0,0
A04584A,357.8056909872729,1000.0,1000.0,0
A04588A,525.6098180400002,1000.0,1000.0,0
A04591A,574.5611680000001,978.088566,1000.0,0
A04592A,513.422545,1000.0,1000.0,0
A04596A,400.98701966545457,1000.0,1000.0,0
A04600A,641.3974830000001,791.5421150000001,1000.0,1
A04610A,637.797432,786.527833,1000.0,1
A04626A,434.659224,1000.0,1000.0,1
A0465C,818.1308509090909,181.8691490909091,1000.0,1
A04661A,549.0466520727274,988.4743610690908,1000.0,0
A04664E,328.64920600000005,1000.0,1000.0,0
A0466L,762.4882752727274,569.1124892727272,1000.0,0
A04671A,404.05228400000004,1000.0,1000.0,1
A04673A,434.4777130572728,1000.0,1000.0,0
A04675A,333.69235800000007,1000.0,1000.0,0
A04678A,504.31108009545466,1000.0,1000.0,0
A04680A,430.9402462663636,1000.0,1000.0,0
A04684A,476.8806754545455,1000.0,1000.0,0
A04685A,419.7649927272727,1000.0,1000.0,1
A04686A,491.1346296081819,1000.0,1000.0,0
A04688A,426.30597000000006,1000.0,1000.0,0
A04689A,551.7675790000001,904.000461,1000.0,0
A04691A,339.35896272727274,1000.0,1000.0,0
A04692A,417.32310880909097,1000.0,1000.0,0
A04693A,343.04169799999994,1000.0,1000.0,0
A04695A,465.0388876136364,1000.0,1000.0,0
A04697A,497.39116572454543,1000.0,1000.0,0
A04704A,483.56107700000007,1000.0,1000.0,0
A04706A,531.9615200000001,956.419555,1000.0,0
A04708A,417.05045099999995,1000.0,1000.0,0
A04724E,491.3451708181817,1000.0,1000.0,0
A04725A,405.14501199999995,1000.0,1000.0,0
A04732A,464.1497760000001,1000.0,1000.0,1
A04743A,556.542622,905.194927,1000.0,0
A0478C,693.4870081818182,657.9335467272726,1000.0,1
A05001A,271.85644616363646,1000.0,1000.0,0
A05011A,407.0135713327273,1000.0,1000.0,0
A05012A,373.9350738645455,1000.0,1000.0,0
A05016A,414.1945410318183,1000.0,1000.0,1
A05018A,416.1560026690909,1000.0,1000.0,0
A05022A,346.45822629909105,1000.0,1000.0,0
A05024A,468.443611,1000.0,1000.0,0
A05026A,372.69987199999997,1000.0,1000.0,0
A05028A,494.7685237727274,1000.0,1000.0,0
A05072E,115.13731545454553,1000.0,1000.0,0
A05109A,509.3798700000001,1000.0,1000.0,0
A05113A,473.3180280618183,1000.0,1000.0,0
A05115A,471.541251,1000.0,1000.0,0
A05128A,372.48584000000005,1000.0,1000.0,0
A05142A,500.759349,1000.0,1000.0,0
A05151A,346.5914259999999,1000.0,1000.0,0
A05155A,476.2979351700001,998.5721969609091,1000.0,0
A05157A,422.30258473818196,1000.0,1000.0,0
A05159A,451.2335265672728,1000.0,1000.0,0
A05160A,446.741112,1000.0,1000.0,0
A05163A,471.94101865181824,1000.0,1000.0,0
A05164A,325.9948054609091,1000.0,1000.0,0
A05165A,541.9817381472727,956.6909445654547,1000.0,0
A05166A,465.58612,1000.0,1000.0,0
A05169A,416.96527147272724,1000.0,1000.0,0
A05175A,529.1003636363636,1000.0,1000.0,0
A05176A,489.6749120000001,1000.0,1000.0,0
A05177A,444.184103,1000.0,1000.0,0
A05188A,388.43648254636366,1000.0,1000.0,0
A05197A,337.41220460363644,1000.0,1000.0,0
A05206A,571.32367313,950.4316162981817,1000.0,0
A05207A,497.7144627172728,1000.0,1000.0,0
A05211A,508.7048620618182,1000.0,1000.0,0
A05214A,534.3186557581819,1000.0,1000.0,1
A05219A,290.7913040390909,1000.0,1000.0,0
A05220A,477.6536472209091,1000.0,1000.0,0
A05225A,513.3646946745456,1000.0,1000.0,0
A05226A,458.5596602127273,1000.0,1000.0,0
A05228A,446.2174278618182,1000.0,1000.0,0
A05229A,406.693741,1000.0,1000.0,0
A05234A,446.26873100000006,1000.0,1000.0,0
A05238A,478.42594071545454,1000.0,1000.0,0
A05247A,540.221135,1000.0,1000.0,0
A05253A,653.604522909091,821.2007823636363,1000.0,0
A05255A,486.023173,1000.0,1000.0,0
A05258A,398.54182490909085,1000.0,1000.0,0
A05274A,399.70082514000006,1000.0,1000.0,0
A05278A,580.00224,980.086471,1000.0,0
A05286A,441.12369209090906,1000.0,1000.0,0
A0528N,773.6956567272728,498.5251775454545,1000.0,1
A05290A,526.5507825454546,1000.0,1000.0,0
A05292A,486.18679099999997,1000.0,1000.0,0
A05296A,510.0329770000001,489.967023,1000.0,1
A05354A,424.67831053000003,1000.0,1000.0,0
A05355A,536.7198706927272,986.4996438572729,1000.0,0
A05356A,476.56505711090904,1000.0,1000.0,0
A05366E,339.9541297272728,1000.0,1000.0,0
A0537H,776.8397963636364,469.1033918181817,1000.0,1
A05408A,447.38157718181816,1000.0,1000.0,0
A05409A,385.8128580909092,1000.0,1000.0,1
A05410A,295.9240130909091,1000.0,1000.0,0
A05432A,472.231304,1000.0,1000.0,1
A05501A,325.7842637445455,1000.0,1000.0,0
A05502A,215.1429327454546,1000.0,1000.0,0
A05503A,465.93674533818177,1000.0,1000.0,0
A05504A,409.43210462090906,1000.0,1000.0,0
A05505A,530.6834249999999,966.934969,1000.0,0
A05506A,471.66957306181814,1000.0,1000.0,1
A05507A,413.22694790000014,1000.0,1000.0,0
A05508A,521.7452229999999,1000.0,1000.0,0
A05509A,880.700183,119.2998169999999,1000.0,1
A0576E,745.0115230909091,546.5870887272727,1000.0,0
A0582H,989.9931372727273,10.0068627272727,1000.0,1
A0604A,836.2682845454545,163.7317154545454,1000.0,1
A0623N,759.2738828181817,496.465747,1000.0,1
A064,955.1928736363637,44.8071263636363,1000.0,1
A0646E,764.6610790000001,483.44269145454547,1000.0,1
A0682K,756.0117836363637,549.6279872727272,1000.0,0
A0689J,765.7447992727273,545.3605063636364,1000.0,0
A0748J,767.3375371818182,484.2177507272727,1000.0,1
A0772M,896.9295854545455,103.0704145454545,1000.0,1
A0776D,839.373456,351.5078065454545,1000.0,1
A0802E,774.4370237272728,458.74094763636356,1000.0,1
A0813B,832.9723718181818,167.0276281818181,1000.0,1
A0814M,986.4646836363637,13.5353163636363,1000.0,1
A0855A,771.5166154545456,519.5665372727273,1000.0,0
A0858A,996.4308463636364,3.5691536363636,1000.0,1
A0921D,884.9964152727273,248.9538410909091,1000.0,1
A0945H,988.3654827272727,11.634517272727201,1000.0,1
A1016L,968.2136063636364,31.7863936363636,1000.0,1
A1022C,974.5028791818182,25.497120818181802,1000.0,1
A1024C,734.8602523636364,352.6236447272727,1000.0,1
A1113L,899.4423481818183,100.5576518181818,1000.0,1
